ad_id,area,area_sqm,building_type,category,city,currency,detail_url,district,floor,floor_numeric,image_count,listing_date,listing_date_raw,listing_type,location_full,ownership_document,price,price_per_sqm,price_text,property_type,rooms,rooms_numeric,scraped_at,seller_category,seller_type,short_description,source_page,title,total_floors,total_floors_numeric,transaction_type
163234,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163234.html,Buzovna,,,6,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,245000,,245 000 azn,house,3 otaq,3,2026-01-01T14:16:41.985205,agent,Vasitəçi(makler),"Buzovna Fovarit marketə yaxın  ,10 sot torpaq sahəsində,  ...",20,3 otaqlı həyət evi,,,other
163242,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-adv163242.html,Buzovna,,,4,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,110000,,110 000 azn,house,4 otaq,4,2026-01-01T14:16:41.986503,agent,Vasitəçi(makler),"Buzovna-Zaqulbada mərkəzi yolun üstündə Favorit ,Rahat ,Ar...",20,4 otaqli həyət evi,,,other
163258,7,7.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/7-sot-torpaq-xezer-r-adv163258.html,Buzovna,,,4,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,140000,20000.0,140 000 azn,land,,,2026-01-01T14:16:43.554726,agent,Vasitəçi(makler),Buzovnada kəndin icində mərkəzdə yol kənarinda 7 sot torpa...,21,7 sot torpaq xəzər. r,,,other
163259,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-villa-adv163259.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,220000,,220 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.556003,agent,Vasitəçi(makler),"Buzovnada Musa Nağiyev kücəsinin kəsməsində 5 sotda, 2mərt...",21,5 otaqlı villa,,,other
163263,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-bag-evi-adv163263.html,Şüvəlan,,,7,2025-07-22,22 iyul 2025,,Bakı♦Şüvəlan,Var,295000,,295 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.557290,agent,Vasitəçi(makler),"Mərdəkan qəsəbəsi, Xəzər rayonu, Mərdəkan qəsəbəsində, eko...",21,5 otaqlı bağ evi,,,other
163265,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-bag-evi-adv163265.html,Şüvəlan,,,5,2025-07-22,22 iyul 2025,,Bakı♦Şüvəlan,Var,295000,,295 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.558583,agent,Vasitəçi(makler),"Şüvəlan qəsəbəsi, Xəzər rayonu, Mərdəkan qəsəbəsində, ekol...",21,5 otaqli bağ evi,,,other
163309,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163309.html,Buzovna,,,6,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,59000,,59 000 azn,house,3 otaq,3,2026-01-01T14:16:43.559931,agent,Vasitəçi(makler),Sizə  Buzovna  Maştağa yolunda Çiləgəridə yoldan 50 m ar...,21,3 otaqlı həyət evi,,,other
163313,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163313.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,50000,,50 000 azn,house,3 otaq,3,2026-01-01T14:16:43.561335,agent,Vasitəçi(makler),Sizə  Buzovna  Maştağa yolun üstündə pajarnı arxasında yer...,21,3 otaqlı həyət evi,,,other
163317,350,350.0,Bina altı,Satilan obyektler,Bakı,AZN,https://qarabazar.az/350-kv-Obyekt-adv163317.html,Günəşli (yeni),,,8,2025-07-22,22 iyul 2025,,Bakı♦Günəşli (yeni),,625000,1785.71,625 000 azn,commercial,,,2026-01-01T14:16:43.562610,agent,Vasitəçi(makler),Sizlərə Suraxanı rayonu Yeni Günəşli qəsəbəsində yol qıra...,21,350 kv Obyekt,,,sale
163328,350,350.0,Bina altı,Satilan obyektler,Bakı,AZN,https://qarabazar.az/350kvm-obyekt-satilir-adv163328.html,Günəşli (yeni),,,4,2025-07-22,22 iyul 2025,,Bakı♦Günəşli (yeni),,625000,1785.71,625 000 azn,commercial,,,2026-01-01T14:16:43.563753,agent,Vasitəçi(makler),Sizlərə Suraxanı rayonu Yeni Günəşli qəsəbəsində yol qıra...,21,350kvm obyekt satilir,,,sale
163339,84,84.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/2-otaqli-yeni-tikili-menzil-adv163339.html,Nardaran,2,2,8,2025-07-22,22 iyul 2025,,Bakı♦Nardaran,Var,493000,5869.05,493 000 azn,apartment,2 otaq,2,2026-01-01T14:16:43.564909,agent,Vasitəçi(makler),"See Breeze, Grand Hotelin yaxınlığında, Light Hotel-də 7 m...",21,2 otaqli yeni tikili mənzil,7,7,other
163341,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-bag-evi-adv163341.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,179000,,179 000 azn,house,4 otaq,4,2026-01-01T14:16:43.566270,agent,Vasitəçi(makler),Sizlərə Buzovnada 4 sot torpaq sahəsində tikilən həyət evi...,21,4 otaqlı bağ evi,,,other
163347,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-bag-evi-adv163347.html,Şüvəlan,,,10,2025-07-22,22 iyul 2025,,Bakı♦Şüvəlan,Var,188000,,188 000 azn,house,4 otaq,4,2026-01-01T14:16:43.567518,agent,Vasitəçi(makler),"Şüvəlan qəsəbəsində, 3.5 sot torpaq sahəsində modern üslub...",21,4 otaqlı bağ evi,,,other
163348,48,48.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/1-otaqli-48-kv-menzil-adv163348.html,Nardaran,1,1,6,2025-07-22,22 iyul 2025,,Bakı♦Nardaran,Var,272000,5666.67,272 000 azn,apartment,1 otaq,1,2026-01-01T14:16:43.568768,agent,Vasitəçi(makler),"See Breeze, Grand Hotelin yaxınlığında, Light Hotel-də 7 m...",21,1 otaqli 48 kv mənzil,7,7,other
163354,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Sea-Breeze-de-ev-1-otaqli-adv163354.html,Nardaran,,,5,2025-07-22,22 iyul 2025,,Bakı♦Nardaran,Var,289500,,289 500 azn,house,1 otaq,1,2026-01-01T14:16:43.570153,agent,Vasitəçi(makler),See Breeze-də White Villas Hotel-də 1 otaqlı təmirli və ə...,21,Sea Breeze də ev 1 otaqli,,,other
163377,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-170-kvm-ev-satilir-adv163377.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,179000,,179 000 azn,house,4 otaq,4,2026-01-01T14:16:43.571418,agent,Vasitəçi(makler),Sizlərə Buzovnada 4 sot torpaq sahəsində tikilən həyət evi...,21,4 otaqli 170 kvm ev satılır,,,other
163404,8,8.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/8-sot-torpaq-satilir-Buzovnada-adv163404.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,200000,25000.0,200 000 azn,land,,,2026-01-01T14:16:43.572701,agent,Vasitəçi(makler),"Buzovnada Naxır bulağının yanında tam yol kenarında   , 8 ...",21,8 sot torpaq satilir Buzovnada,,,other
163407,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/2-otaqli-heyet-evi-Buzovna-adv163407.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,57000,,57 000 azn,house,2 otaq,2,2026-01-01T14:16:43.573860,agent,Vasitəçi(makler),"Sizə  Buzovna  Maştağa yolun üstündə Çıləgərdə yerləşən  ,...",21,2 otaqli həyət evi Buzovna,,,other
163433,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-3-mertebeli-villa-satilir-Dubendi-baglarinda-adv163433.html,Dübəndi,,,7,2025-07-22,22 iyul 2025,,Bakı♦Dübəndi,Var,325000,,325 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.575131,agent,Vasitəçi(makler),Xəzər ray. Dübəndi bağlarinda  girişdə asfalt yolun üstünd...,21,5 otaqli 3 mərtəbəli villa satilir Dübəndi bağlarinda,,,other
163436,6,6.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/6-sot-torpaq-sahesi-adv163436.html,Buzovna,,,5,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,87000,14500.0,87 000 azn,land,,,2026-01-01T14:16:43.576402,agent,Vasitəçi(makler),Buzovnada Təcili dəyərindən qat qat aşağı  kəndin içində d...,21,6 sot torpaq sahəsi,,,other
163474,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-145-kvm-bag-evi-adv163474.html,Buzovna,,,6,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,215000,,215 000 azn,house,3 otaq,3,2026-01-01T14:16:43.577558,agent,Vasitəçi(makler),"Sizlərə Buzovna qəsəbəsində, 3 sot torpaq sahəsində inşa o...",21,3 otaqli 145 kvm bağ evi,,,other
163501,2,2.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Yasamalda-2-sot-torpaq-satilir-adv163501.html,Yasamal,,,8,2025-07-22,22 iyul 2025,,Bakı♦Yasamal,Var,580000,290000.0,580 000 azn,land,,,2026-01-01T14:16:43.578803,agent,Vasitəçi(makler),Yasamal rayonununda 20 nömrəli məktəb və FHN-lə üzbəüz yer...,21,Yasamalda 2 sot torpaq satilir,,,other
163502,5,5.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/5-sot-torpaq-satilir-Buzovnada-adv163502.html,Buzovna,,,4,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,34500,6900.0,34 500 azn,land,,,2026-01-01T14:16:43.579949,agent,Vasitəçi(makler),TƏCILI Xəzər rayonu Buzovna qəsəbəsində əsas yoldan 500 m ...,21,5 sot torpaq satilir Buzovnada,,,other
163516,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-bag-evi-satilir-adv163516.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,230000,,230 000 azn,house,4 otaq,4,2026-01-01T14:16:43.581104,agent,Vasitəçi(makler),"TORPAQ QİYMƏTİNƏ SATILAN EV!!!!!!!!!!!!!!!!
Xəzər rayonu...",21,4 otaqli bağ evi satilir,,,other
163527,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/6-sotda-7otaqli-heyet-evi-adv163527.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,200000,,200 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.582383,agent,Vasitəçi(makler),BAĞ EVİ Buzovna qəsəbəsində ALBALILIQ (VİŞNOVKA) adlanan �...,21,6 sotda 7otaqli həyət evi,,,other
163529,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163529.html,Maştağa,,,6,2025-07-22,22 iyul 2025,,Bakı♦Maştağa,Var,75000,,75 000 azn,house,3 otaq,3,2026-01-01T14:16:43.583651,agent,Vasitəçi(makler),Sizə    Maştağa yolun üstündə Notarius yaxın ərazidə  yerl...,21,3 otaqli həyət evi,,,other
163562,5,5.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Buzovnada-5-sot-torpaq-satilir-adv163562.html,Zagulba,,,4,2025-07-22,22 iyul 2025,,Bakı♦Zagulba,Var,90000,18000.0,90 000 azn,land,,,2026-01-01T14:16:43.584913,agent,Vasitəçi(makler),"Təcili!!!!!!
Buzovna-Zaqulbada İqamətgahla üzbəüz yerl�...",21,Buzovnada 5 sot torpaq satilir,,,other
163564,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-bag-evi-adv163564.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,398000,,398 000 azn,house,5 otaq +,5,2026-01-01T14:16:43.586084,agent,Vasitəçi(makler),"Buzovna-Zaqulbada mərkəzi yolun üstündə Favorit , Rahat , ...",21,5 otaqli bağ evi,,,other
163567,120,120.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/Buzovnada-120-sot-torpaq-sahesi-satilir-adv163567.html,Buzovna,,,3,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,1200000,10000.0,1 200 000 azn,land,,,2026-01-01T14:16:43.587370,agent,Vasitəçi(makler),"TƏCİLİ SATILIR!!
Buzovnada 120 sot, torpaq sahəsi satılır...",21,Buzovnada 120 sot torpaq sahəsi satılır,,,other
163604,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163604.html,Buzovna,,,5,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,26000,,26 000 azn,house,3 otaq,3,2026-01-01T14:16:43.588548,agent,Vasitəçi(makler),Sizə  Buzovna  Maştağa yolun üstündə 500 mt içəridə 2  sot...,21,3 otaqli həyət evi,,,other
163607,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/2-otaqli-heyet-evi-adv163607.html,Savalan,,,7,2025-07-22,22 iyul 2025,,Bakı♦Savalan,Var,45000,,45 000 azn,house,2 otaq,2,2026-01-01T14:16:43.589960,agent,Vasitəçi(makler),"TORPAQ QİYMƏTİNƏ SATILAN EV!!!!!!!!!!!!!!!!
Sabunçu  rayo...",21,2 otaqli həyət evi,,,other
163627,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-bag-evi-adv163627.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,255000,,255 000 azn,house,4 otaq,4,2026-01-01T14:16:43.591262,agent,Vasitəçi(makler),Tecili satilir Buzovna Aidə parkın arxa terefi Evin yaxinl...,21,4 otaqli bağ evi,,,other
163629,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-5-otaq-bag-evi-adv163629.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,680000,,680 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.011974,agent,Vasitəçi(makler),Yeni tikili Buzovna qəsəbəsi 20sot erazisi olan prestij me...,22,Buzovnada 5 otaq bağ evi,,,other
163643,273,273.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/3-otaqli-Merdekanda-ev-adv163643.html,Mərdəkan,2,2,7,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,217000,794.87,217 000 azn,apartment,3 otaq,3,2026-01-01T14:16:45.013351,agent,Vasitəçi(makler),"Ev təcili olaraq satılır!
Sizlərə madern üslubda şəxsi ti...",22,3 otaqli Mərdəkanda ev,2,2,other
163645,6,6.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/yasamalda-6-sot-torpaq-adv163645.html,Yasamal,,,7,2025-07-22,22 iyul 2025,,Bakı♦Yasamal,Var,355000,59166.67,355 000 azn,land,,,2026-01-01T14:16:45.014767,agent,Vasitəçi(makler),Satılır Baş Miqrasiya idarəsinin arxasında yerləşən torpaq...,22,Yasamalda 6 sot torpaq,,,other
163646,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-sot-120-kvm-3-otaq-ev-adv163646.html,Mərdəkan,,,7,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,175000,,175 000 azn,house,3 otaq,3,2026-01-01T14:16:45.015994,agent,Vasitəçi(makler),"Sizlərə Mərdəkan qəsəbəsində, Makaron fabrikinin yaxınl...",22,3 sot 120 kvm 3 otaq ev,,,other
163685,11.5,11.5,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/11-sot-torpaq-satilir-adv163685.html,Buzovna,,,3,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,63250,5500.0,63 250 azn,land,,,2026-01-01T14:16:45.017309,agent,Vasitəçi(makler),"Buzovna, vişnovka, pajarni yanında, ana yoldan 200 m aral...",22,11 sot torpaq satilir,,,other
163695,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/16-otaqli-villa-24-sot-satilir-adv163695.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,3000000,,3 000 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.018574,agent,Vasitəçi(makler),"Buzovna-Zaqulbada dəniz  mənzərəlı  , 24 ,sot torpaq sahəs...",22,16 otaqli villa 24 sot satilir,,,other
163700,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-Buzovna-adv163700.html,Buzovna,,,6,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,340000,,340 000 azn,house,4 otaq,4,2026-01-01T14:16:45.019862,agent,Vasitəçi(makler),"TORPAQ QİYMƏTİNƏ SATILAN EV!
Xəzər rayonu, Buzovna qəsəbəs...",22,4 otaqli həyət evi Buzovna,,,other
163817,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/7-otaqli-heyet-evi-adv163817.html,Şüvəlan,,,9,2025-07-22,22 iyul 2025,,Bakı♦Şüvəlan,Var,580000,,580 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.021187,agent,Vasitəçi(makler),"Sizlərə Şüvəlan Mayak  bağlarinda , 50 sot torpaq sahəsind...",22,7 otaqli həyət evi,,,other
163836,15,15.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/15-sot-torpaq-sahesi-adv163836.html,Buzovna,,,7,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,150000,10000.0,150 000 azn,land,,,2026-01-01T14:16:45.022501,,,"Buzovnada, Cümə məscidi tərəfdə 15 sot torpaq sahəsi satıl...",22,15 sot torpaq sahəsi,,,other
163857,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163857.html,Maştağa,,,9,2025-07-22,22 iyul 2025,,Bakı♦Maştağa,Var,79000,,79 000 azn,house,3 otaq,3,2026-01-01T14:16:45.023649,agent,Vasitəçi(makler),"DƏYƏRİNDƏN AŞAĞI  SATILAN EV!
Sabunçu rayonu Maştağa Kirov...",22,3 otaqlı həyət evi,,,other
163901,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otagli-bag-evi-adv163901.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,78000,,78 000 azn,house,3 otaq,3,2026-01-01T14:16:45.024980,agent,Vasitəçi(makler),BAKI ƏMLAK HAUS şirkəti tərəfindən Buzovna qəsəbəsində ALB...,22,3 otağlı bağ evi,,,other
163881,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-adv163881.html,Maştağa,,,9,2025-07-22,22 iyul 2025,,Bakı♦Maştağa,Var,73000,,73 000 azn,house,3 otaq,3,2026-01-01T14:16:45.026332,agent,Vasitəçi(makler),"'' BAKI ƏMLAK HAUSE'' sirteki.
Sabunçu rayonu Maştağada N...",22,3 otaqli həyət evi,,,other
163904,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/6-otagli-bag-evi-adv163904.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,118000,,118 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.027672,agent,Vasitəçi(makler),BAKİ ƏMLAK HAUS şirkəti tərəfinən Buzovna  Maştağa  yolund...,22,6 otağlı bağ evi,,,other
163952,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-2-mertebeli-heyet-evi-Buzovna-adv163952.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,315000,,315 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.028979,agent,Vasitəçi(makler),BAKİ ƏMLAK HAUS şirkəti tərəfinən Buzovna qəsəbəsi  rahat ...,22,5 otaqli 2 mərtəbəli həyət evi Buzovna,,,other
163958,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Merdekanda-4-otaqli-heyet-evi-230kv-adv163958.html,Mərdəkan,,,9,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,540000,,540 000 azn,house,4 otaq,4,2026-01-01T14:16:45.030271,agent,Vasitəçi(makler),"Sizlərə Mərdəkan qəsəbəsində, Duz çörək restoranının yaxın...",22,Mərdəkanda 4 otaqli həyət evi 230kv,,,other
164013,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Buzovnada-2-otaqli-ev-satilir-adv164013.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,200000,,200 000 azn,house,2 otaq,2,2026-01-01T14:16:45.031610,agent,Vasitəçi(makler),"Buzovna qəsəbəsi, vişnovkada, yoldan 150 m aralıda yerl�...",22,Buzovnada 2 otaqlı ev satılır,,,other
163964,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-heyet-evi-120-kv-adv163964.html,Mərdəkan,,,9,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,175000,,175 000 azn,house,4 otaq,4,2026-01-01T14:16:45.032959,agent,Vasitəçi(makler),"Sizlərə Mərdəkan qəsəbəsində, Makaron fabrikinin yaxınl...",22,4 otaqli həyət evi 120 kv,,,other
164062,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-ev-obyekt-adv164062.html,Buzovna,,,8,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,105000,,105 000 azn,house,3 otaq,3,2026-01-01T14:16:45.034273,agent,Vasitəçi(makler),Buzovna-Maştağa yolu Vişnofkada 2.8 sot torpaq sahəsi üzər...,22,3 otaqlı ev+obyekt,,,other
164119,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/7-otaqli-villa-adv164119.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,300000,,300 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.035612,agent,Vasitəçi(makler),"Sizlərə Buzovnada , Vişnovkada 10 sot torpaq sahəsində yük...",22,7 otaqlı villa,,,other
164115,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-A-frame-ev-adv164115.html,Buzovna,,,9,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,400000,,400 000 azn,house,3 otaq,3,2026-01-01T14:16:45.036945,agent,Vasitəçi(makler),"Sizlərə Buzovnada , Vişnovkada 15 sot torpaq sahəsində yük...",22,3 otaqlı A-frame ev,,,other
164137,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/2-otaqli-mavi-ev-adv164137.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,39000,,39 000 azn,house,2 otaq,2,2026-01-01T14:16:45.038265,agent,Vasitəçi(makler),Maştağa Buzovna yolunda 1.5 sot torpaq sahəsi üzərində in...,22,2 otaqlı mavi ev,,,other
164087,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Sagan-2-de-ev-satilir-adv164087.html,Şağan,,,5,2025-07-22,22 iyul 2025,,Bakı♦Şağan,Var,70000,,70 000 azn,house,3 otaq,3,2026-01-01T14:16:45.039556,agent,Vasitəçi(makler),"Xəzər rayonu, Şağan 2-də 2 sot torpaq sahəsi üzərində inşa...",22,Şağan 2-də ev satılır,,,other
164138,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-agilli-ev-adv164138.html,Mərdəkan,,,10,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,590000,,590 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.040864,agent,Vasitəçi(makler),Sizlərə Mərdəkanda Ağ evin arxasında 7 sot torpaq sahəsind...,22,5 otaqlı ağıllı ev,,,other
164157,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Suvelanda-4-otaqli-ev-adv164157.html,Şüvəlan,,,10,2025-07-22,22 iyul 2025,,Bakı♦Şüvəlan,Var,185000,,185 000 azn,house,4 otaq,4,2026-01-01T14:16:45.042173,agent,Vasitəçi(makler),"Xəzər rayonu,  Şüvəlan qəsəbəsində 4.1 sot torpaq sahəsind...",22,Şüvəlanda 4 otaqlı ev,,,other
164162,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/ALBALI-2-DE-3-OTAQLI-EV-adv164162.html,Buzovna,,,10,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,72000,,72 000 azn,house,3 otaq,3,2026-01-01T14:16:45.043490,agent,Vasitəçi(makler),"Xəzər rayonu, Buzovna, Albalı 2-də 3 sot (əlavə 3 sot torp...",22,ALBALI 2-DƏ 3 OTAQLI EV,,,other
164247,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Merdekanda-6-otaqli-villa-adv164247.html,Mərdəkan,,,10,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,545000,,545 000 azn,house,5 otaq +,5,2026-01-01T14:16:45.044772,agent,Vasitəçi(makler),"Sizlərə Mərdəkanda, Bravo yolu üstündə 6.2 sot torpaq sah...",22,Mərdəkanda 6 otaqlı villa,,,other
164319,8,8.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/8-sot-torpaq-satilir-adv164319.html,Buzovna,,,5,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,120000,15000.0,120 000 azn,land,,,2026-01-01T14:16:45.046064,agent,Vasitəçi(makler),"Xəzər rayonu, Buzovna qəsəbəsi, vişnovka 2-də Albalı bağla...",22,8 sot torpaq satılır,,,other
164329,7.25,7.25,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/7-25-sot-torpaq-satilir-adv164329.html,Mərdəkan,,,10,2025-07-22,22 iyul 2025,,Bakı♦Mərdəkan,Var,255000,35172.41,255 000 azn,land,,,2026-01-01T14:16:45.047255,agent,Vasitəçi(makler),Mərdəkan qəsəbəsi Makaronnidə yoldan 60 m içəridə 7.25 sot...,22,7.25 sot torpaq satılır,,,other
164368,16,16.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/16-sot-torpaq-satilir-adv164368.html,Buzovna,,,5,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,67200,4200.0,67 200 azn,land,,,2026-01-01T14:16:45.048463,agent,Vasitəçi(makler),"Xəzər rayonu, Buzovna qəsəbəsi, vişnovka 2-də 16 sot torpa...",22,16 sot torpaq satılır,,,other
164427,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/4-otaqli-3-mertebe-ev-satilir-adv164427.html,Buzovna,,,8,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Yoxdur,55000,,55 000 azn,house,4 otaq,4,2026-01-01T14:16:45.049686,agent,Vasitəçi(makler),Sizlərə Buzovna qəsəbəsində 4 sot torpaq sahəsində inşa ol...,22,4 otaqlı 3 mərtəbə ev satılır,,,other
164429,5,5.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/5-sot-torpaq-satilir-adv164429.html,Buzovna,,,3,2025-07-22,22 iyul 2025,,Bakı♦Buzovna,Var,35000,7000.0,35 000 azn,land,,,2026-01-01T14:16:46.742349,agent,Vasitəçi(makler),"Xəzər rayonu, Buzovna qəsəbəsi, vişnovka 2-də Albalı bağla...",23,5 sot torpaq satılır,,,other
